elem,name,state,sids,sids_code,sids_type,lat,lon,sdate,edate
maxt,BRUNI,TX,411148,2,coop,27.4392,-98.8358,2012-08-09,2020-06-30
maxt,PADILLA,INTL,MXN00028070,6,ghcn,24.0667,-98.7333,1948-02-06,2011-12-31
maxt,SAN ISIDRO,INTL,MXN00028194,6,ghcn,24.1833,-99.3333,1980-02-23,2009-12-31
maxt,SIERRA MADRE,INTL,MXN00028171,6,ghcn,23.7167,-99.1667,2002-02-01,2009-12-31
maxt,LAS CRUCITAS,INTL,MXN00019147,6,ghcn,24.7667,-99.6833,1981-01-01,2011-12-31
maxt,GUANAME,INTL,MXN00024150,6,ghcn,22.85,-101.2333,1977-06-01,2011-06-30
maxt,PABLILLO (SMN),INTL,MXN00019034,6,ghcn,24.85,-99.55,1923-10-01,1975-09-30
maxt,SAN JOSE DE LAS FLORES,INTL,MXN00028197,6,ghcn,23.9,-99.1167,1979-05-01,2009-12-31
maxt,CERRITO DEL AIRE,INTL,MXN00019179,6,ghcn,23.5833,-100.2167,1983-11-11,2011-12-31
maxt,SAN JORGE,INTL,MXN00019137,6,ghcn,24.5667,-100.4333,1980-04-01,2011-12-31
maxt,PASO REAL DE GUERRERO,INTL,MXN00028073,6,ghcn,23.1667,-99.45,1961-01-01,2011-12-31
maxt,BALCON DE MOCTEZUMA,INTL,MXN00028022,6,ghcn,23.6,-99.2,2000-09-13,2009-10-31
maxt,SAN ANTONIO EL SALERO,INTL,MXN00019180,6,ghcn,24.45,-100.2333,1984-01-01,2011-12-31
maxt,MENDEZ,INTL,MXN00028062,6,ghcn,25.1167,-98.5833,1961-01-01,2011-12-31
maxt,LA ALBERCA,INTL,MXN00028150,6,ghcn,23.4667,-98.9667,1974-03-01,2009-12-31
maxt,MIER Y NORIEGA (SMN),INTL,MXN00019046,6,ghcn,23.4167,-100.1167,1960-01-01,2011-12-31
maxt,BUENAVISTA,INTL,MXN00024168,6,ghcn,22.5833,-100.1333,1980-05-01,2011-07-31
maxt,SANTA ELENA,INTL,MXN00028097,6,ghcn,22.5333,-98.9333,1961-01-01,1975-02-28
maxt,EL CARMEN,INTL,MXN00024162,6,ghcn,23.35,-100.55,1978-03-01,2011-06-30
maxt,SAN DIEGO,INTL,MXN00019101,6,ghcn,25.2167,-99.25,1979-02-03,2011-12-31
maxt,SAN JOSE DE CORONADOS,INTL,MXN00024165,6,ghcn,23.5833,-100.9,1978-05-13,2011-06-30
maxt,PEDRO RUIZ MOLINA,INTL,MXN00028189,6,ghcn,23.1333,-99.6833,1980-09-01,2009-03-31
maxt,TULA,INTL,MXN00028114,6,ghcn,23.0,-99.7,1958-01-01,2009-03-31
maxt,TEPEYAC,INTL,MXN00024187,6,ghcn,22.65,-99.9,1981-11-13,2011-06-30
maxt,MIQUIHUANA,INTL,MXN00028063,6,ghcn,23.5667,-99.75,1962-11-28,2011-12-31
maxt,MATEHUALA (SMN),INTL,MXN00024040,6,ghcn,23.6667,-100.6333,1925-08-01,2011-10-31
maxt,ROSILLO,INTL,MXN00028081,6,ghcn,22.9167,-98.5833,1961-01-01,2012-12-31
maxt,LA CARDONCITA,INTL,MXN00024144,6,ghcn,23.5833,-100.9,1976-10-07,2011-06-30
maxt,EL CANADA,INTL,MXN00019185,6,ghcn,25.0333,-99.9333,1997-09-01,2011-12-31
maxt,CABEZONES,INTL,MXN00019007,6,ghcn,24.9833,-99.7333,1961-01-01,2011-11-30
maxt,SAN FRANCISCO DE BERLANGA,INTL,MXN00019135,6,ghcn,24.35,-100.1,1980-03-01,2011-12-31
maxt,EL POPOTE,INTL,MXN00019154,6,ghcn,24.9,-99.4833,1981-11-01,2011-12-31
maxt,PASO DE MOLINA,INTL,MXN00028074,6,ghcn,23.7167,-98.7333,1962-01-01,2011-12-23
maxt,E.T.A. 055 EL NARANJO,INTL,MXN00024132,6,ghcn,22.5333,-99.3333,1973-04-01,2011-02-28
maxt,EL CARMEN DE LOS ELIZONDO,INTL,MXN00019188,6,ghcn,24.9667,-99.4333,1997-07-01,2011-12-31
maxt,CARBONERA,INTL,MXN00019032,6,ghcn,24.8,-100.7833,1981-10-01,2011-12-31
maxt,LA CHONA,INTL,MXN00028207,6,ghcn,24.2333,-98.8167,1980-10-23,2009-12-31
maxt,BUENAVISTA,INTL,MXN00024169,6,ghcn,23.4167,-100.7833,1980-03-01,1996-06-30
maxt,EL SALADO,INTL,MXN00024175,6,ghcn,24.2833,-100.7833,1980-03-01,2010-06-30
maxt,SAN JOSE DE RAICES,INTL,MXN00019050,6,ghcn,24.5667,-100.2333,1941-11-21,2011-12-31
maxt,GALEANA (DGE),INTL,MXN00019085,6,ghcn,24.8,-100.0667,1974-06-21,2009-08-31
maxt,OCAMPO,INTL,MXN00028069,6,ghcn,22.8333,-99.3167,1961-01-01,2012-12-31
maxt,E.T.A. 010 DERRAMADERO,INTL,MXN00005060,6,ghcn,25.2667,-101.25,1973-05-01,1990-12-31
maxt,EL OCOTILLAL,INTL,MXN00028030,6,ghcn,24.4333,-98.4833,1966-05-12,2011-12-31
maxt,EL NOVILLO,INTL,MXN00028090,6,ghcn,23.7167,-99.25,2001-01-25,2009-12-31
maxt,LA LAJA,INTL,MXN00019126,6,ghcn,24.9,-99.6833,1979-09-22,2011-12-31
maxt,CAADA VERDE,INTL,MXN00024180,6,ghcn,23.05,-101.1167,1979-04-06,2010-09-30
maxt,SACA DE AGUA,INTL,MXN00028405,6,ghcn,22.7833,-98.85,1976-09-02,2012-12-31
maxt,CIENEGA DEL TORO,INTL,MXN00019013,6,ghcn,25.0833,-100.3333,1981-10-01,2011-12-31
maxt,TANCASNEQUE,INTL,MXN00028112,6,ghcn,22.55,-98.5167,1961-01-01,1993-09-30
maxt,SAN ANTONIO LAS ALAZANAS (SMN,INTL,MXN00005049,6,ghcn,25.2833,-100.6167,1954-09-29,2011-12-31
maxt,LA VENTURA,INTL,MXN00005175,6,ghcn,24.6333,-100.8833,1954-11-01,2011-12-31
maxt,ALLENDE,INTL,MXN00019003,6,ghcn,25.2833,-100.0167,1961-01-01,2011-12-31
maxt,CERRO PRIETO,INTL,MXN00019011,6,ghcn,24.9333,-99.3833,1958-05-07,2011-12-31
maxt,VAQUERIAS,INTL,MXN00019064,6,ghcn,25.1167,-99.0333,1961-10-26,2011-12-31
maxt,DULCES NOMBRES,INTL,MXN00019014,6,ghcn,24.0,-99.5667,1960-05-28,1978-02-28
maxt,EL REFUGIO DE LOS IBARRA,INTL,MXN00019079,6,ghcn,24.4333,-100.35,1967-04-26,2011-12-31
maxt,EL RUCIO,INTL,MXN00019067,6,ghcn,24.6833,-100.4333,1959-11-01,2011-12-31
maxt,PRESA VICENTE GUERRERO,INTL,MXN00028151,6,ghcn,23.95,-98.65,1974-08-03,2003-08-31
maxt,LA LOBA,INTL,MXN00028047,6,ghcn,24.35,-98.6167,1969-01-01,2011-12-31
maxt,JIMENEZ,INTL,MXN00028041,6,ghcn,24.2,-98.4833,1961-01-01,2011-12-31
maxt,PABLILLO (DGE),INTL,MXN00019091,6,ghcn,24.5833,-99.9833,1975-01-01,2011-12-31
maxt,SAN ANTONIO PEA NEVADA,INTL,MXN00019159,6,ghcn,23.7333,-99.9667,1980-05-01,2011-12-31
maxt,E.T.A. 167 TOMATAN,INTL,MXN00028146,6,ghcn,23.7333,-99.15,1973-04-14,1983-08-31
maxt,SABINAS,INTL,MXN00028083,6,ghcn,23.0167,-99.0833,1966-01-21,2012-12-31
maxt,SANTA ROSA,INTL,MXN00019059,6,ghcn,24.1667,-100.2833,1961-10-20,2011-12-31
maxt,GATOS GEROS,INTL,MXN00019121,6,ghcn,25.1,-99.35,1980-06-01,2011-12-31
maxt,PRETIL,INTL,MXN00028076,6,ghcn,23.0,-98.7167,1961-01-01,1977-01-31
maxt,SAN NICOLAS,INTL,MXN00028094,6,ghcn,24.6833,-98.8167,1965-02-01,2009-12-31
maxt,LA BOCA,INTL,MXN00028218,6,ghcn,23.65,-99.1,1982-01-01,2009-12-31
maxt,GOMEZ FARIAS,INTL,MXN00005141,6,ghcn,24.95,-101.0167,1979-05-23,2012-12-31
maxt,MARIA TERESA,INTL,MXN00028185,6,ghcn,23.55,-99.0167,1980-02-27,2009-12-31
maxt,GUADALUPE,INTL,MXN00028199,6,ghcn,24.3667,-99.0833,1979-01-01,2009-12-31
maxt,EJIDO ACUA,INTL,MXN00019083,6,ghcn,23.65,-100.0833,1974-11-29,1982-04-30
maxt,RAYONES,INTL,MXN00019053,6,ghcn,25.0167,-100.0667,1960-10-01,2011-12-31
maxt,EL OYUL,INTL,MXN00028031,6,ghcn,22.55,-99.0833,1972-01-04,2012-12-31
maxt,BENITEZ,INTL,MXN00019112,6,ghcn,24.7167,-99.4667,1980-01-01,2011-12-31
maxt,EL BARRETAL I,INTL,MXN00028028,6,ghcn,24.0833,-99.1167,1948-01-24,2011-12-31
maxt,HUACHICHIL,INTL,MXN00005146,6,ghcn,25.2,-100.8167,1980-02-01,2012-12-31
maxt,ZARAGOZA,INTL,MXN00024157,6,ghcn,23.6333,-100.7,1979-02-01,2011-06-30
maxt,SAN GABRIEL,INTL,MXN00028087,6,ghcn,23.0833,-98.7833,1961-01-01,2012-12-31
maxt,CRUILLAS,INTL,MXN00028019,6,ghcn,24.75,-98.5333,1962-11-17,2011-09-30
maxt,LA GRANJA,INTL,MXN00019149,6,ghcn,24.6333,-99.5333,1981-01-01,2011-08-30
maxt,VANEGAS,INTL,MXN00024094,6,ghcn,23.8833,-100.95,1964-02-19,2008-11-30
maxt,CHAMAL NUEVO,INTL,MXN00028023,6,ghcn,22.8333,-99.1833,1964-07-20,2012-12-31
maxt,SAN FRANCISCO LA CARRERA,INTL,MXN00019100,6,ghcn,24.6833,-99.6667,1977-06-11,2011-11-30
maxt,LA REFORMA,INTL,MXN00028193,6,ghcn,23.6167,-99.3,1980-02-20,2009-12-31
maxt,GUEMEZ,INTL,MXN00028036,6,ghcn,23.9167,-99.0,1963-01-01,2011-12-31
maxt,LA POZA,INTL,MXN00019155,6,ghcn,24.7,-100.0,1981-01-01,2011-12-31
maxt,LAS MARGARITAS,INTL,MXN00019151,6,ghcn,24.25,-100.4167,1983-05-01,2011-12-31
maxt,MAGUEYES,INTL,MXN00028059,6,ghcn,24.5667,-99.55,1963-12-07,2011-12-31
maxt,EL MULATO,INTL,MXN00028027,6,ghcn,24.8833,-98.95,2000-01-01,2009-05-31
maxt,MARIANO ESCOBEDO,INTL,MXN00028184,6,ghcn,24.3667,-99.5,1980-03-24,2009-11-30
maxt,LA BOQUILLA,INTL,MXN00028043,6,ghcn,22.7667,-99.2667,1961-01-01,2012-12-31
maxt,POTRERO DE ABREGO,INTL,MXN00005148,6,ghcn,25.2833,-100.3333,1979-11-01,2012-11-30
maxt,C.E.I. CIUDAD MANTE,INTL,MXN00028012,6,ghcn,22.7167,-98.9667,1958-07-16,2009-12-31
maxt,LA PRESA,INTL,MXN00024142,6,ghcn,23.4833,-100.7167,1975-08-01,2011-11-30
maxt,LA MAROMA,INTL,MXN00024033,6,ghcn,23.45,-100.9833,1965-02-19,2011-11-29
maxt,EL SALTO (CFE),INTL,MXN00024027,6,ghcn,22.5833,-99.4333,1954-01-02,2008-11-30
maxt,LAS MONITAS,INTL,MXN00019172,6,ghcn,26.1167,-99.7333,1987-11-01,2011-12-31
maxt,LA BOCA,INTL,MXN00019069,6,ghcn,25.4167,-100.1167,1972-04-01,2011-12-31
maxt,LAMPAZOS (SMN),INTL,MXN00019028,6,ghcn,27.0667,-100.4833,1934-06-01,2011-12-31
maxt,FRESNILLO,INTL,MXN00019120,6,ghcn,26.4167,-99.8833,1980-04-01,2009-10-31
maxt,S.J. 2-09 CAMARGO,INTL,MXN00028099,6,ghcn,26.25,-98.8,1961-01-01,1987-08-31
maxt,PRESA VENUSTIANO CARRANZA,INTL,MXN00005030,6,ghcn,27.5167,-100.6167,1942-01-01,2011-11-30
maxt,GENERAL TREVIO,INTL,MXN00019098,6,ghcn,26.2167,-99.4667,1976-09-19,2011-12-31
maxt,VALLECILLO (SMN),INTL,MXN00019077,6,ghcn,26.65,-99.9833,1941-12-17,1988-07-31
maxt,EJIDO HORCONES,INTL,MXN00019166,6,ghcn,27.1667,-100.4,1987-05-01,2011-12-31
maxt,RINCONADA,INTL,MXN00019054,6,ghcn,25.6667,-100.7167,1950-11-01,2011-12-31
maxt,CIENEGA DE LA PURISIMA,INTL,MXN00005149,6,ghcn,25.3333,-100.5167,1980-03-01,2012-12-31
maxt,EJIDO MARIN,INTL,MXN00019117,6,ghcn,25.85,-100.0167,1979-03-01,2011-12-31
maxt,S.J. 2-11 CAMARGO,INTL,MXN00028014,6,ghcn,26.3167,-98.8333,1952-11-09,1987-08-31
maxt,CANDELA (DGE),INTL,MXN00005005,6,ghcn,26.8333,-100.75,1967-05-11,2007-12-31
maxt,TUNEL DE SAN FRANCISCO,INTL,MXN00019062,6,ghcn,25.4,-100.1833,1967-04-01,1989-07-31
maxt,SAN JUAN,INTL,MXN00019056,6,ghcn,25.5333,-99.8333,1950-09-22,2011-06-30
maxt,ESPINAZO,INTL,MXN00019119,6,ghcn,26.2667,-100.6,1980-01-01,2011-12-31
maxt,VALLECILLO (DGE),INTL,MXN00019063,6,ghcn,26.65,-99.9833,1956-05-01,2011-12-31
maxt,LA ESCONDIDA,INTL,MXN00019104,6,ghcn,26.25,-99.75,1978-11-25,2011-09-30
maxt,AGUA BLANCA,INTL,MXN00019002,6,ghcn,25.5333,-100.5167,1972-11-01,2011-12-31
maxt,CADEREYTA,INTL,MXN00019008,6,ghcn,25.5833,-99.9667,1955-10-21,1981-03-31
maxt,TEPEHUAJE,INTL,MXN00019140,6,ghcn,25.5,-99.7667,1980-01-01,2011-09-30
maxt,GENERAL BRAVO (DGE),INTL,MXN00019022,6,ghcn,25.8,-99.1667,1953-08-08,2011-12-31
maxt,CAMARON,INTL,MXN00019072,6,ghcn,27.2833,-100.0833,1941-12-03,1967-12-31
maxt,LA HUASTEQUITA,INTL,MXN00019096,6,ghcn,25.6333,-100.45,1981-02-01,2011-12-31
maxt,EL ALAMO,INTL,MXN00019110,6,ghcn,26.4833,-99.7667,1980-01-01,2010-12-31
maxt,VISTA HERMOSA,INTL,MXN00019162,6,ghcn,25.7667,-99.6333,1981-06-09,2011-12-31
maxt,SALINILLAS,INTL,MXN00019055,6,ghcn,27.4167,-100.3667,1941-01-01,2011-12-31
maxt,LOS RAMONES,INTL,MXN00019042,6,ghcn,25.6833,-99.6167,1954-07-21,2011-12-31
maxt,SOMBRERETILLO,INTL,MXN00019060,6,ghcn,26.3333,-99.9333,1967-08-01,2010-10-31
maxt,JAME,INTL,MXN00005176,6,ghcn,25.3667,-100.6167,1984-04-01,2012-12-31
maxt,SABINAS (DGE),INTL,MXN00005033,6,ghcn,27.8333,-101.1167,1944-12-01,2007-12-31
maxt,JARITAS,INTL,MXN00019125,6,ghcn,27.4167,-99.8,1980-06-01,2011-10-31
maxt,LAMPAZOS (DGE),INTL,MXN00019070,6,ghcn,27.0333,-100.5167,1972-01-01,1999-03-31
maxt,NUEVA ROSITA,INTL,MXN00005021,6,ghcn,27.9167,-101.25,1924-11-01,1981-04-29
maxt,CIENEGA DE FLORES,INTL,MXN00019012,6,ghcn,25.95,-100.1667,1942-09-05,2011-11-30
maxt,S.J. 2-38 GUSTAVO DIAZ ORDAZ,INTL,MXN00028102,6,ghcn,26.2167,-98.5667,1961-01-01,1987-08-31
maxt,COLA DE CABALLO,INTL,MXN00019102,6,ghcn,25.35,-100.15,1984-06-23,1987-11-22
maxt,EJIDO REATA,INTL,MXN00005011,6,ghcn,26.1167,-101.0667,1945-04-01,2011-12-30
maxt,LAS PRESITAS,INTL,MXN00019156,6,ghcn,25.5,-98.7167,1981-01-01,1985-08-31
maxt,TOPO CHICO,INTL,MXN00019061,6,ghcn,25.7167,-100.3167,1958-07-01,2005-12-31
maxt,EL HOJASE,INTL,MXN00019170,6,ghcn,26.1,-100.35,1982-03-01,2011-12-31
maxt,AGUALEGUAS,INTL,MXN00019142,6,ghcn,26.3,-99.5333,1979-01-01,2011-12-31
maxt,BUSTAMANTE,INTL,MXN00019006,6,ghcn,26.55,-100.5167,1961-01-01,1985-06-30
maxt,LA ARENA,INTL,MXN00019029,6,ghcn,25.7333,-99.8667,1967-03-18,1996-11-30
maxt,MAMULIQUE,INTL,MXN00019044,6,ghcn,26.1167,-100.2167,1968-06-01,2011-12-31
maxt,SABINAS HIDALGO,INTL,MXN00019133,6,ghcn,26.5,-100.15,1979-04-01,2011-12-31
maxt,PALMITOS (GE),INTL,MXN00019173,6,ghcn,25.4167,-99.9833,1984-02-01,2011-12-31
maxt,ARTEAGA (SMN),INTL,MXN00005003,6,ghcn,25.45,-100.85,1941-07-01,2012-09-30
maxt,S.J. 2-23 VALADEZ,INTL,MXN00028121,6,ghcn,26.2,-98.55,1961-01-01,1987-08-31
maxt,EL CUCHILLO,INTL,MXN00019016,6,ghcn,25.7167,-99.25,1938-12-01,2011-12-31
maxt,VILLALDAMA,INTL,MXN00019141,6,ghcn,26.5,-100.4167,1923-10-01,2011-12-31
maxt,EL SAUCILLO,INTL,MXN00005210,6,ghcn,26.8167,-100.7333,1984-10-01,1986-05-31
maxt,PROGRESO,INTL,MXN00005031,6,ghcn,27.4167,-101.0,1947-01-01,2011-12-31
maxt,SIERRA MORENA,INTL,MXN00019178,6,ghcn,26.5333,-100.5333,1983-05-01,2011-12-31
maxt,GARZA AYALA,INTL,MXN00019021,6,ghcn,26.4833,-100.05,1969-01-01,2011-12-31
maxt,DOCTOR GONZALEZ,INTL,MXN00019105,6,ghcn,25.85,-99.9333,1978-11-22,2011-12-31
maxt,EL CUERVITO,INTL,MXN00019114,6,ghcn,25.8833,-98.8,1980-01-01,2011-12-31
maxt,EJIDO NUEVO RODRIGUEZ,INTL,MXN00019152,6,ghcn,27.05,-100.0,1997-06-01,2011-12-31
maxt,NUEVO LAREDO,INTL,MXN00028065,6,ghcn,27.4833,-99.5,1961-01-01,1991-04-29
maxt,RAMOS ARIZPE (DGE),INTL,MXN00005140,6,ghcn,25.5333,-100.95,1980-08-01,2007-12-31
maxt,LOS LERMA,INTL,MXN00019150,6,ghcn,25.6667,-100.2,1986-01-13,1986-08-31
maxt,HIGUERAS (DGE),INTL,MXN00019124,6,ghcn,25.95,-100.0,1979-03-09,2011-12-31
maxt,EL OASIS,INTL,MXN00019127,6,ghcn,26.8667,-99.8167,1980-05-01,2009-08-31
maxt,PUERTO DEL EBANO,INTL,MXN00019131,6,ghcn,26.3333,-100.0333,1981-08-01,2011-12-31
maxt,BAJAN,INTL,MXN00005152,6,ghcn,26.5167,-101.25,1981-02-01,2012-11-30
maxt,UA DE GATO,INTL,MXN00019109,6,ghcn,25.9667,-99.6833,1978-12-07,2009-05-20
maxt,LAGUNA DE SANCHEZ,INTL,MXN00019033,6,ghcn,25.3333,-100.2667,1957-12-11,2011-12-31
maxt,EL CERRITO,INTL,MXN00019015,6,ghcn,25.5,-100.1833,1978-07-08,2011-12-31
maxt,MADERO,INTL,MXN00019043,6,ghcn,26.0167,-99.1833,1970-04-18,2011-11-30
maxt,LAS COMITAS,INTL,MXN00019038,6,ghcn,25.5,-100.35,1950-06-01,1995-06-30
maxt,LOS ALDAMAS,INTL,MXN00019040,6,ghcn,26.05,-99.1833,1941-11-10,1993-12-17
maxt,SAN CARLOS,INTL,MXN00019199,6,ghcn,26.5667,-99.7833,1997-01-01,2011-12-31
maxt,COLOMBIA,INTL,MXN00019097,6,ghcn,27.7,-99.75,1976-09-01,2001-08-19
maxt,MINA,INTL,MXN00019045,6,ghcn,26.0,-100.5333,1955-07-23,2011-12-31
maxt,S.J. 3-42 REYNOSA,INTL,MXN00028103,6,ghcn,26.1833,-98.4667,1961-01-01,1987-08-31
maxt,EL BRASIL,INTL,MXN00019113,6,ghcn,25.8667,-98.9833,1979-07-17,2011-12-31
maxt,MONTERREY (CITY),INTL,76393,4,wmo,25.733,-100.3,1977-03-15,2023-10-02
maxt,EL TUNAL,INTL,MXN00005174,6,ghcn,25.45,-100.8667,1981-08-07,2007-07-30
maxt,PARAS,INTL,MXN00019071,6,ghcn,26.4833,-99.5167,1961-03-01,2011-12-31
maxt,SALTILLO,INTL,76390,4,wmo,25.367,-101.017,1949-04-27,2023-10-04
maxt,E.T.A. 044 SABINAS HIDALGO,INTL,MXN00019084,6,ghcn,26.5,-100.0833,1974-01-01,1978-08-31
maxt,LA CIENEGA DE GONZALEZ,INTL,MXN00019030,6,ghcn,25.3667,-100.2333,1970-06-14,1973-04-24
maxt,POBLADORES,INTL,MXN00019130,6,ghcn,25.3667,-98.75,1980-04-01,2002-07-31
maxt,SAN NICOLAS,INTL,MXN00019107,6,ghcn,27.5333,-99.9667,1978-01-01,2011-12-31
maxt,SALITRILLOS,INTL,MXN00005188,6,ghcn,26.85,-101.1,1980-12-02,2011-12-31
maxt,SANTO DOMINGO,INTL,MXN00005173,6,ghcn,25.6167,-101.05,1981-03-01,1985-02-28
maxt,LAS ENRAMADAS,INTL,MXN00019039,6,ghcn,25.5,-99.5167,1946-01-01,2011-12-31
maxt,S.J. 1-02 SAN PEDRO,INTL,MXN00028095,6,ghcn,26.3667,-99.0333,1961-01-01,1987-08-31
maxt,SANTA CATARINA,INTL,MXN00019058,6,ghcn,25.65,-100.4333,1945-10-01,2009-03-31
maxt,SALTILLO (DGE),INTL,MXN00005048,6,ghcn,25.4333,-101.0,1948-06-01,2011-12-31
maxt,ICAMOLE,INTL,MXN00019026,6,ghcn,25.9333,-100.6833,1954-05-07,2011-12-31
maxt,EJIDO PRIMERO DE MAYO,INTL,MXN00005147,6,ghcn,27.2167,-101.2167,1980-01-01,2007-03-30
maxt,SANTIAGO,INTL,MXN00019065,6,ghcn,25.4333,-100.1667,1923-03-01,1972-11-30
maxt,RAMOS ARIZPE (SMN),INTL,MXN00005032,6,ghcn,25.5333,-100.9833,1926-12-27,2011-12-31
maxt,LAS ESTACAS,INTL,MXN00019168,6,ghcn,26.3333,-100.9,1981-08-01,1983-07-31
maxt,SALINAS VICTORIA,INTL,MXN00019134,6,ghcn,25.95,-100.2833,1979-04-25,2011-12-31
maxt,CERRALVO (DGE),INTL,MXN00019010,6,ghcn,26.0833,-99.6167,1951-06-29,2011-06-30
maxt,LA CRUZ,INTL,MXN00019031,6,ghcn,25.5333,-100.5167,1980-12-01,2011-10-31
maxt,APODACA,INTL,MXN00019004,6,ghcn,25.7833,-100.1833,1964-02-18,2011-12-31
maxt,EL PAJONAL,INTL,MXN00019018,6,ghcn,25.4833,-100.3833,1959-12-04,2011-12-31
maxt,LOS HERRERAS,INTL,MXN00019041,6,ghcn,25.8833,-99.4,1943-01-01,2011-12-31
maxt,CHUPADEROS DEL INDIO,INTL,MXN00019165,6,ghcn,25.8,-100.7833,1982-02-01,2011-12-31
maxt,EL MARRUBIAL (CFE),INTL,MXN00019017,6,ghcn,25.45,-100.3,1971-01-01,1973-04-24
maxt,LA CIENEGA,INTL,MXN00019200,6,ghcn,25.5333,-100.1167,1997-06-01,2011-04-25
maxt,PRESA FALCON,INTL,MXN00028067,6,ghcn,26.5833,-99.1833,1961-01-01,1990-12-31
maxt,ANAHUAC,INTL,MXN00019024,6,ghcn,27.2333,-100.1167,1933-05-13,2011-11-30
maxt,LAS BRISAS,INTL,MXN00019163,6,ghcn,25.3833,-99.5333,1982-04-01,2011-12-31
maxt,S.J. 2-18 GUSTAVO DIAZ ORDAZ,INTL,MXN00028100,6,ghcn,26.2167,-98.5833,1961-01-01,1987-08-31
maxt,S.J. 2-18 SAN MIGUEL,INTL,MXN00028093,6,ghcn,26.25,-98.7167,1961-01-01,1983-12-31
maxt,JUAREZ,INTL,MXN00005045,6,ghcn,27.6,-100.7167,1943-01-01,2010-11-30
maxt,SAN BARTOLO,INTL,MXN00019174,6,ghcn,25.5333,-100.0,1983-01-01,2011-12-31
maxt,OJO DE AGUA,INTL,MXN00019095,6,ghcn,26.5,-99.9167,1982-04-01,1986-07-31
maxt,RANCHO DE GOMAS,INTL,MXN00019158,6,ghcn,26.1667,-100.45,1981-09-01,2011-12-31
maxt,GARZA GONZALEZ,INTL,MXN00019169,6,ghcn,25.8167,-99.6167,1983-02-11,2011-12-31
maxt,ALTO DE NORIAS,INTL,MXN00005151,6,ghcn,25.9667,-101.2333,1953-03-01,2012-11-30
maxt,AGUA NUEVA,INTL,MXN00005001,6,ghcn,27.9167,-100.5667,1944-12-01,1969-07-31
maxt,LA POPA,INTL,MXN00019036,6,ghcn,26.15,-100.8167,1955-10-16,2011-12-24
maxt,SONORA,TX,418449,2,coop,30.583,-100.6502,1902-12-01,2017-05-27
maxt,CATARINA,TX,411528,2,coop,28.33917,-99.63278,1959-04-06,2001-10-22
maxt,COTULLA LA SALLE COUNTY AP,TX,12947,1,wban,28.45854,-99.22275,1901-06-10,2023-10-08
maxt,TILDEN 4 SSE,TX,419031,2,coop,28.4113,-98.5294,1903-11-01,2010-11-30
maxt,FOWLERTON,TX,413299,2,coop,28.5032,-98.8391,1913-06-07,2013-09-03
maxt,COTULLA FAA AIRPORT,TX,12947,1,wban,28.45,-99.21667,1949-10-01,1981-10-31
maxt,CARRIZO SPRINGS 3S,TX,411486,2,coop,28.4895,-99.8734,1912-04-01,2023-10-09
maxt,CROSS,TX,412125,2,coop,28.5978,-98.5547,2003-08-01,2023-10-08
maxt,WINTER HAVEN EXPERIMENT STN,TX,419842,2,coop,28.63333,-99.86667,1948-02-01,1964-02-29
maxt,DILLEY,TX,412458,2,coop,28.68056,-99.18333,1916-04-29,2008-07-24
maxt,CRYSTAL CITY,TX,412160,2,coop,28.6794,-99.8311,1948-07-01,2008-12-31
maxt,EAGLE PASS 3N,TX,412679,2,coop,28.757,-100.4792,1897-01-01,2018-07-04
maxt,JOURDANTON,TX,414647,2,coop,28.9122,-98.5425,1917-05-01,1922-01-30
maxt,CHARLOTTE 5 NNW,TX,411663,2,coop,28.9275,-98.7494,1962-07-01,2012-05-27
maxt,PEARSALL,TX,416879,2,coop,28.8888,-99.0897,1902-03-01,2023-08-31
maxt,PLEASANTON,TX,417111,2,coop,28.9605,-98.4772,1948-01-25,2023-10-09
maxt,BATESVILLE,TX,410560,2,coop,28.95667,-99.62278,1965-06-01,1968-12-16
maxt,LA PRYOR,TX,414920,2,coop,28.9838,-99.8684,1915-04-01,1987-03-31
maxt,POTEET,TX,417215,2,coop,29.028,-98.5686,1941-11-01,2023-10-03
maxt,ROSSVILLE,TX,417779,2,coop,29.1,-98.68333,1908-01-01,1926-05-31
maxt,DEVINE,TX,412430,2,coop,29.15,-98.9,1893-01-01,1915-06-15
maxt,LYTLE 3W,TX,415454,2,coop,29.2358,-98.8433,1976-12-01,2007-07-31
maxt,NATALIA,TX,416205,2,coop,29.2,-98.85,1909-08-01,1976-08-31
maxt,UVALDE 3 SW,TX,419268,2,coop,29.185,-99.8325,1985-08-01,2003-08-26
maxt,UVALDE,TX,419265,2,coop,29.21667,-99.76667,1905-11-01,1985-05-31
maxt,UVALDE,TX,419267,2,coop,29.23333,-99.8,1920-03-01,1946-12-20
maxt,SAN ANTONIO NURSERY,TX,417948,2,coop,29.3,-98.46667,1893-01-01,1936-01-31
maxt,HONDO AFB,TX,12903,1,wban,29.35,-99.16667,1954-12-06,1958-06-26
maxt,SABINAL,TX,417873,2,coop,29.32787,-99.46537,1903-12-06,1944-04-12
maxt,BRACKETTVILLE,TX,411007,2,coop,29.3168,-100.4145,1897-01-01,2020-05-31
maxt,DEL RIO,TX,22004,1,wban,29.36667,-100.91667,1905-12-01,1963-02-28
maxt,DEL RIO 4 SW,TX,412364,2,coop,29.33167,-100.92972,1946-01-03,1947-07-31
